Perturb Freq,Filter Size,Mu,Psi,Is SVD,Overshoot,Convergence Time
13.0,200,0.30000000000000004,0.01,True,1000.0,90.0
13.0,200,0.4,0.01,False,1000.0,90.0
13.0,200,0.4,0.001,False,1000.0,90.0
13.0,200,0.4,0.1,False,1000.0,90.0
13.0,200,0.4,0.0001,True,1000.0,90.0
13.0,200,0.30000000000000004,0.1,True,1000.0,90.0
13.0,200,0.4,0.001,True,1000.0,90.0
13.0,200,0.4,0.1,True,1000.0,90.0
13.0,200,0.4,0.01,True,1000.0,90.0
13.0,400,0.001,0.0001,False,0.5599716942092857,13.837416614916158
13.0,400,0.001,0.1,False,0.5599716942092857,13.837416614916158
13.0,400,0.001,0.01,False,0.5599716942092857,13.837416614916158
13.0,400,0.002,0.001,False,0.5588264035882688,8.753180151845989
13.0,400,0.002,0.0001,False,0.5588264035882688,8.753180151845989
13.0,400,0.001,0.001,False,0.5599716942092857,13.837416614916158
13.0,400,0.002,0.01,False,0.5588264035882688,8.753180151845989
13.0,400,0.002,0.1,False,0.5588264035882688,8.753180151845989
13.0,400,0.003,0.001,False,0.5579733915594562,16.15717462288908
13.0,400,0.003,0.0001,False,0.5579733915594562,16.15717462288908
13.0,400,0.003,0.01,False,0.5579733915594562,16.15717462288908
13.0,400,0.004,0.0001,False,0.5571203043515479,16.661992427732926
13.0,400,0.004,0.001,False,0.5571203043515479,16.661992427732926
13.0,400,0.004,0.01,False,0.5571203043515479,16.661992427732926
13.0,400,0.003,0.1,False,0.5579733915594562,16.15717462288908
13.0,400,0.001,0.01,True,0.5628078902073048,27.296820849776637
13.0,400,0.002,0.0001,True,0.5621047137151571,89.73797552034294
13.0,400,0.002,0.01,True,0.5621047137151571,89.73797552034294
13.0,400,0.001,0.1,True,0.5628078902073048,27.296820849776637
13.0,400,0.002,0.001,True,0.5621047137151571,89.73797552034294
13.0,400,0.001,0.0001,True,0.5628078902073048,27.296820849776637
13.0,400,0.001,0.001,True,0.5628078902073048,27.296820849776637
13.0,400,0.003,0.0001,True,1000.0,90.0
13.0,400,0.002,0.1,True,0.5621047137151571,89.73797552034294
13.0,400,0.004,0.001,True,1000.0,90.0
13.0,400,0.003,0.001,True,1000.0,90.0
13.0,400,0.003,0.01,True,1000.0,90.0
13.0,400,0.004,0.0001,True,1000.0,90.0
13.0,400,0.004,0.01,True,1000.0,90.0
13.0,400,0.003,0.1,True,1000.0,90.0
13.0,400,0.004,0.1,False,0.5571203043515479,16.661992427732926
13.0,400,0.005,0.001,False,0.5626212700240086,19.654840842164305
13.0,400,0.005,0.0001,False,0.5626212700240086,19.654840842164305
13.0,400,0.005,0.01,False,0.5626212700240086,19.654840842164305
13.0,400,0.005,0.1,False,0.5626212700240086,19.654840842164305
13.0,400,0.006,0.0001,False,0.9016528582254959,52.114625693623665
13.0,400,0.006,0.001,False,0.9016528582254959,52.114625693623665
13.0,400,0.005,0.0001,True,1000.0,90.0
13.0,400,0.006,0.0001,True,1000.0,90.0
13.0,400,0.007,0.01,False,16.9772621296028,57.17482321360603
13.0,400,0.006,0.01,False,0.9016528582254959,52.114625693623665
13.0,400,0.005,0.001,True,1000.0,90.0
13.0,400,0.006,0.1,False,0.9016528582254959,52.114625693623665
13.0,400,0.004,0.1,True,1000.0,90.0
13.0,400,0.007,0.001,False,16.9772621296028,57.17482321360603
13.0,400,0.006,0.01,True,1000.0,90.0
13.0,400,0.007,0.0001,False,16.9772621296028,57.17482321360603
13.0,400,0.006,0.001,True,1000.0,90.0
13.0,400,0.006,0.1,True,1000.0,90.0
13.0,400,0.005,0.01,True,1000.0,90.0
13.0,400,0.005,0.1,True,1000.0,90.0
13.0,400,0.008,0.0001,False,1000.0,89.98076884552975
